slug,slug,value,read_at,reader
SC4,air_temp,-0.40000,2023-12-12 03:54:11,A1
SC4,air_temp,-0.20000,2023-12-12 02:53:12,A1
SC4,air_temp,-0.30000,2023-12-12 01:54:12,A1
SC4,air_temp,-0.30000,2023-12-12 00:54:12,A1
SC4,air_temp,-0.20000,2023-12-11 23:54:12,A1
SC4,air_temp,-0.30000,2023-12-11 22:54:12,A1
SC4,air_temp,-0.30000,2023-12-11 21:54:12,A1
SC4,air_temp,-0.20000,2023-12-11 20:54:12,A1
SC4,air_temp,-0.20000,2023-12-11 19:54:12,A1
SC4,air_temp,-0.30000,2023-12-11 18:54:12,A1
SC4,air_temp,-0.30000,2023-12-11 17:54:11,A1
SC4,air_temp,-0.20000,2023-12-11 16:54:11,A1
SC4,air_temp,0.00000,2023-12-11 15:54:11,A1
SC4,air_temp,1.20000,2023-12-11 14:54:12,A1
SC4,air_temp,3.00000,2023-12-11 13:54:11,A1
SC4,air_temp,2.60000,2023-12-11 12:54:11,A1
SC4,air_temp,1.90000,2023-12-11 11:54:11,A1
SC4,air_temp,2.70000,2023-12-11 10:54:12,A1
SC4,air_temp,1.90000,2023-12-11 09:54:13,A1
SC4,air_temp,0.80000,2023-12-11 08:54:13,A1
SC4,air_temp,0.20000,2023-12-11 07:54:13,A1
SC4,air_temp,-0.30000,2023-12-11 06:54:13,A1
SC4,air_temp,-0.30000,2023-12-11 05:54:11,A1
SC4,air_temp,-0.30000,2023-12-11 04:54:11,A1
SC4,air_temp,-0.30000,2023-12-11 03:54:11,A1
SC4,air_temp,-0.30000,2023-12-11 02:54:12,A1
SC4,air_temp,-0.30000,2023-12-11 01:54:11,A1
SC4,air_temp,-0.30000,2023-12-11 00:54:11,A1
SC4,air_temp,-0.40000,2023-12-10 23:54:11,A1
SC4,air_temp,-0.30000,2023-12-10 22:54:12,A1
SC4,air_temp,-0.30000,2023-12-10 21:54:13,A1
SC4,air_temp,-0.30000,2023-12-10 20:54:13,A1
SC4,air_temp,-0.30000,2023-12-10 19:54:13,A1
SC4,air_temp,-0.30000,2023-12-10 18:54:13,A1
SC4,air_temp,-0.30000,2023-12-10 17:54:13,A1
SC4,air_temp,-0.30000,2023-12-10 16:54:13,A1
SC4,air_temp,-0.20000,2023-12-10 15:54:13,A1
SC4,air_temp,-0.10000,2023-12-10 14:54:13,A1
SC4,air_temp,0.60000,2023-12-10 13:54:12,A1
SC4,air_temp,0.60000,2023-12-10 12:54:12,A1
SC4,air_temp,-0.10000,2023-12-10 11:54:12,A1
SC4,air_temp,-0.10000,2023-12-10 10:54:13,A1
SC4,air_temp,-0.10000,2023-12-10 09:54:12,A1
SC4,air_temp,-1.30000,2023-12-10 08:54:12,A1
SC4,air_temp,-1.70000,2023-12-10 07:54:13,A1
SC4,air_temp,-1.80000,2023-12-10 06:54:13,A1
SC4,air_temp,-1.90000,2023-12-10 05:54:12,A1
SC4,air_temp,-1.90000,2023-12-10 04:54:12,A1
SC4,air_temp,-1.90000,2023-12-10 03:54:12,A1
SC4,air_temp,-2.00000,2023-12-10 02:54:13,A1
SC4,air_temp,-2.10000,2023-12-10 01:54:13,A1
SC4,air_temp,-2.30000,2023-12-10 00:54:13,A1
SC4,air_temp,-2.40000,2023-12-09 23:54:13,A1
SC4,air_temp,-2.40000,2023-12-09 22:54:13,A1
SC4,air_temp,-2.40000,2023-12-09 21:54:13,A1
SC4,air_temp,-2.60000,2023-12-09 20:54:13,A1
SC4,air_temp,-2.70000,2023-12-09 19:54:13,A1
SC4,air_temp,-2.80000,2023-12-09 18:54:13,A1
SC4,air_temp,-2.80000,2023-12-09 17:54:13,A1
SC4,air_temp,-3.10000,2023-12-09 16:54:13,A1
SC4,air_temp,-3.20000,2023-12-09 15:54:13,A1
SC4,air_temp,-1.20000,2023-12-09 14:54:13,A1
SC4,air_temp,0.10000,2023-12-09 13:54:13,A1
SC4,air_temp,-0.20000,2023-12-09 12:54:13,A1
SC4,air_temp,-0.80000,2023-12-09 11:54:14,A1
SC4,air_temp,-2.80000,2023-12-09 10:54:13,A1
SC4,air_temp,-4.60000,2023-12-09 09:54:13,A1
SC4,air_temp,-6.60000,2023-12-09 08:54:13,A1
SC4,air_temp,-7.30000,2023-12-09 07:54:13,A1
SC4,air_temp,-7.30000,2023-12-09 06:54:14,A1
SC4,air_temp,-6.30000,2023-12-09 05:54:14,A1
SC4,air_temp,-7.00000,2023-12-09 04:54:14,A1
SC4,air_temp,-6.60000,2023-12-09 03:54:14,A1
SC4,air_temp,-5.40000,2023-12-09 02:54:14,A1
SC4,air_temp,-4.70000,2023-12-09 01:54:13,A1
SC4,air_temp,-4.90000,2023-12-09 00:54:13,A1
SC4,air_temp,-5.00000,2023-12-08 23:54:13,A1
SC4,air_temp,-4.00000,2023-12-08 22:54:13,A1
SC4,air_temp,-4.20000,2023-12-08 21:54:14,A1
SC4,air_temp,-3.50000,2023-12-08 20:54:14,A1
SC4,air_temp,-3.40000,2023-12-08 19:54:14,A1
SC4,air_temp,-3.70000,2023-12-08 18:54:14,A1
SC4,air_temp,-2.80000,2023-12-08 17:54:13,A1
SC4,air_temp,-1.90000,2023-12-08 16:54:13,A1
SC4,air_temp,-2.00000,2023-12-08 15:54:13,A1
SC4,air_temp,-1.20000,2023-12-08 14:54:14,A1
SC4,air_temp,0.80000,2023-12-08 13:54:14,A1
SC4,air_temp,2.00000,2023-12-08 12:54:14,A1
SC4,air_temp,0.30000,2023-12-08 11:54:14,A1
SC4,air_temp,0.10000,2023-12-08 10:54:14,A1
SC4,air_temp,0.00000,2023-12-08 09:54:14,A1
SC4,air_temp,-0.50000,2023-12-08 08:54:14,A1
SC4,air_temp,-1.30000,2023-12-08 07:54:14,A1
SC4,air_temp,-1.40000,2023-12-08 06:54:14,A1
SC4,air_temp,-1.30000,2023-12-08 05:54:15,A1
SC4,air_temp,-1.30000,2023-12-08 04:54:15,A1
SC4,air_temp,-1.30000,2023-12-08 03:54:15,A1
SC4,air_temp,-1.00000,2023-12-08 02:54:15,A1
SC4,air_temp,-0.70000,2023-12-08 01:54:14,A1
SC4,air_temp,-0.50000,2023-12-08 00:54:14,A1
SC4,air_temp,-0.40000,2023-12-07 23:54:14,A1
SC4,air_temp,-0.50000,2023-12-07 22:54:15,A1
SC4,air_temp,-0.50000,2023-12-07 21:54:13,A1
SC4,air_temp,-0.60000,2023-12-07 20:54:13,A1
SC4,air_temp,-0.90000,2023-12-07 19:54:13,A1
SC4,air_temp,-1.00000,2023-12-07 18:54:14,A1
SC4,air_temp,-0.90000,2023-12-07 17:54:14,A1
SC4,air_temp,-1.00000,2023-12-07 16:54:14,A1
SC4,air_temp,-0.60000,2023-12-07 15:54:14,A1
SC4,air_temp,0.70000,2023-12-07 14:54:14,A1
SC4,air_temp,1.10000,2023-12-07 13:54:14,A1
SC4,air_temp,2.80000,2023-12-07 12:54:14,A1
SC4,air_temp,2.70000,2023-12-07 11:54:14,A1
SC4,air_temp,0.30000,2023-12-07 10:54:14,A1
SC4,air_temp,0.50000,2023-12-07 09:54:13,A1
SC4,air_temp,-0.20000,2023-12-07 08:54:13,A1
SC4,air_temp,-0.20000,2023-12-07 07:54:13,A1
SC4,air_temp,0.00000,2023-12-07 06:54:14,A1
SC4,air_temp,0.00000,2023-12-07 05:54:14,A1
SC4,air_temp,0.10000,2023-12-07 04:54:14,A1
SC4,air_temp,0.40000,2023-12-07 03:54:14,A1
SC4,air_temp,0.80000,2023-12-07 02:54:15,A1
SC4,air_temp,0.40000,2023-12-07 01:54:15,A1
SC4,air_temp,-0.10000,2023-12-07 00:54:15,A1
SC4,air_temp,-0.20000,2023-12-06 23:54:15,A1
SC4,air_temp,-0.10000,2023-12-06 22:54:15,A1
SC4,air_temp,-0.10000,2023-12-06 21:54:14,A1
SC4,air_temp,0.10000,2023-12-06 20:54:14,A1
SC4,air_temp,0.10000,2023-12-06 19:54:14,A1
SC4,air_temp,-0.10000,2023-12-06 18:54:14,A1
SC4,air_temp,-0.20000,2023-12-06 17:54:13,A1
SC4,air_temp,0.20000,2023-12-06 16:54:13,A1
SC4,air_temp,0.80000,2023-12-06 15:54:13,A1
SC4,air_temp,1.90000,2023-12-06 14:54:14,A1
SC4,air_temp,3.00000,2023-12-06 13:54:15,A1
SC4,air_temp,3.70000,2023-12-06 12:54:15,A1
SC4,air_temp,4.40000,2023-12-06 11:54:15,A1
SC4,air_temp,2.40000,2023-12-06 10:54:15,A1
SC4,air_temp,1.00000,2023-12-06 09:54:15,A1
SC4,air_temp,0.30000,2023-12-06 08:54:15,A1
SC4,air_temp,-0.30000,2023-12-06 07:54:15,A1
SC4,air_temp,-0.70000,2023-12-06 06:54:15,A1
SC4,air_temp,-0.60000,2023-12-06 05:54:14,A1
SC4,air_temp,-0.30000,2023-12-06 04:54:14,A1
SC4,air_temp,-0.10000,2023-12-06 03:54:14,A1
SC4,air_temp,-0.10000,2023-12-06 02:54:15,A1
SC4,air_temp,0.00000,2023-12-06 01:54:14,A1
SC4,air_temp,-0.20000,2023-12-06 00:54:14,A1
SC4,air_temp,-0.10000,2023-12-05 23:54:14,A1
SC4,air_temp,0.00000,2023-12-05 22:54:15,A1
SC4,air_temp,-0.30000,2023-12-05 21:54:15,A1
SC4,air_temp,0.10000,2023-12-05 20:54:15,A1
SC4,air_temp,0.10000,2023-12-05 19:54:16,A1
SC4,air_temp,0.10000,2023-12-05 18:54:15,A1
SC4,air_temp,0.10000,2023-12-05 17:54:15,A1
SC4,air_temp,0.30000,2023-12-05 16:54:15,A1
SC4,air_temp,0.60000,2023-12-05 15:54:15,A1
SC4,air_temp,1.50000,2023-12-05 14:54:15,A1
SC4,air_temp,2.10000,2023-12-05 13:54:15,A1
SC4,air_temp,3.20000,2023-12-05 12:54:15,A1
SC4,air_temp,2.20000,2023-12-05 11:54:15,A1
SC4,air_temp,2.50000,2023-12-05 10:54:15,A1
SC4,air_temp,1.30000,2023-12-05 09:54:15,A1
SC4,air_temp,0.30000,2023-12-05 08:54:15,A1
SC4,air_temp,-0.10000,2023-12-05 07:54:15,A1
SC4,air_temp,-0.20000,2023-12-05 06:54:16,A1
SC4,air_temp,-0.30000,2023-12-05 05:54:15,A1
SC4,air_temp,-0.30000,2023-12-05 04:54:15,A1
SC4,air_temp,-0.20000,2023-12-05 03:54:16,A1
SC4,air_temp,-0.20000,2023-12-05 02:54:16,A1
SC4,air_temp,-0.10000,2023-12-05 01:54:16,A1
SC4,air_temp,-0.20000,2023-12-05 00:54:16,A1
SC4,air_temp,-0.20000,2023-12-04 23:54:16,A1
SC4,air_temp,-0.20000,2023-12-04 22:54:16,A1
SC4,air_temp,-0.30000,2023-12-04 21:54:17,A1
SC4,air_temp,-0.30000,2023-12-04 20:54:17,A1
SC4,air_temp,0.00000,2023-12-04 19:54:17,A1
SC4,air_temp,-0.10000,2023-12-04 18:54:17,A1
SC4,air_temp,-0.10000,2023-12-04 17:54:15,A1
SC4,air_temp,-0.10000,2023-12-04 16:54:15,A1
SC4,air_temp,0.10000,2023-12-04 15:54:15,A1
SC4,air_temp,0.40000,2023-12-04 14:54:16,A1
SC4,air_temp,1.00000,2023-12-04 13:54:17,A1
SC4,air_temp,1.40000,2023-12-04 12:54:17,A1
SC4,air_temp,1.50000,2023-12-04 11:54:17,A1
SC4,air_temp,1.20000,2023-12-04 10:54:17,A1
SC4,air_temp,0.80000,2023-12-04 09:54:17,A1
SC4,air_temp,0.20000,2023-12-04 08:54:17,A1
SC4,air_temp,-0.20000,2023-12-04 07:54:17,A1
SC4,air_temp,-0.40000,2023-12-04 06:54:17,A1
SC4,air_temp,-0.30000,2023-12-04 05:54:17,A1
SC4,air_temp,-0.30000,2023-12-04 04:54:17,A1
SC4,air_temp,-0.20000,2023-12-04 03:54:17,A1
SC4,air_temp,-0.30000,2023-12-04 02:54:16,A1
SC4,air_temp,-0.20000,2023-12-04 01:54:16,A1
SC4,air_temp,-0.20000,2023-12-04 00:54:16,A1
SC4,air_temp,-0.20000,2023-12-03 23:54:16,A1
SC4,air_temp,-0.30000,2023-12-03 22:54:17,A1
SC4,air_temp,-0.20000,2023-12-03 21:54:18,A1
SC4,air_temp,-0.20000,2023-12-03 20:54:18,A1
SC4,air_temp,-0.30000,2023-12-03 19:54:18,A1
SC4,air_temp,-0.20000,2023-12-03 18:54:18,A1
SC4,air_temp,-0.40000,2023-12-03 17:54:18,A1
SC4,air_temp,-0.40000,2023-12-03 16:54:18,A1
SC4,air_temp,-0.40000,2023-12-03 15:54:18,A1
SC4,air_temp,-0.20000,2023-12-03 14:54:18,A1
SC4,air_temp,-0.60000,2023-12-03 13:54:17,A1
SC4,air_temp,-1.00000,2023-12-03 12:54:17,A1
SC4,air_temp,-1.30000,2023-12-03 11:54:17,A1
SC4,air_temp,-1.20000,2023-12-03 10:54:17,A1
SC4,air_temp,-2.00000,2023-12-03 09:54:17,A1
SC4,air_temp,-2.90000,2023-12-03 08:54:17,A1
SC4,air_temp,-3.80000,2023-12-03 07:54:17,A1
SC4,air_temp,-4.00000,2023-12-03 06:54:17,A1
SC4,air_temp,-3.60000,2023-12-03 05:54:16,A1
SC4,air_temp,-3.40000,2023-12-03 04:54:16,A1
SC4,air_temp,-3.30000,2023-12-03 03:54:16,A1
SC4,air_temp,-3.50000,2023-12-03 02:54:17,A1
SC4,air_temp,-3.60000,2023-12-03 01:54:17,A1
SC4,air_temp,-3.20000,2023-12-03 00:54:17,A1
SC4,air_temp,-3.50000,2023-12-02 23:54:17,A1
SC4,air_temp,-3.10000,2023-12-02 22:54:18,A1
SC4,air_temp,-2.10000,2023-12-02 21:54:18,A1
SC4,air_temp,-1.20000,2023-12-02 20:54:18,A1
SC4,air_temp,-1.30000,2023-12-02 19:54:18,A1
SC4,air_temp,-1.10000,2023-12-02 18:54:18,A1
SC4,air_temp,-1.00000,2023-12-02 17:54:18,A1
SC4,air_temp,-1.10000,2023-12-02 16:54:18,A1
SC4,air_temp,-0.50000,2023-12-02 15:54:18,A1
SC4,air_temp,0.20000,2023-12-02 14:54:18,A1
SC4,air_temp,0.50000,2023-12-02 13:54:17,A1
SC4,air_temp,0.10000,2023-12-02 12:54:17,A1
SC4,air_temp,-0.20000,2023-12-02 11:54:17,A1
SC4,air_temp,-1.20000,2023-12-02 10:54:17,A1
SC4,air_temp,-1.60000,2023-12-02 09:54:17,A1
SC4,air_temp,-2.00000,2023-12-02 08:54:17,A1
SC4,air_temp,-2.30000,2023-12-02 07:54:17,A1
SC4,air_temp,-2.50000,2023-12-02 06:54:17,A1
SC4,air_temp,-2.40000,2023-12-02 05:54:17,A1
SC4,air_temp,-2.50000,2023-12-02 04:54:17,A1
SC4,air_temp,-2.40000,2023-12-02 03:54:17,A1
SC4,air_temp,-2.40000,2023-12-02 02:54:17,A1
SC4,air_temp,-2.40000,2023-12-02 01:54:17,A1
SC4,air_temp,-2.90000,2023-12-02 00:54:17,A1
SC4,air_temp,-3.30000,2023-12-01 23:54:17,A1
SC4,air_temp,-2.50000,2023-12-01 22:54:18,A1
SC4,air_temp,-2.20000,2023-12-01 21:54:17,A1
SC4,air_temp,-2.30000,2023-12-01 20:54:17,A1
SC4,air_temp,-1.90000,2023-12-01 19:54:17,A1
SC4,air_temp,-1.80000,2023-12-01 18:54:18,A1
SC4,air_temp,-1.70000,2023-12-01 17:54:17,A1
SC4,air_temp,-1.80000,2023-12-01 16:54:17,A1
SC4,air_temp,-1.50000,2023-12-01 15:54:17,A1
SC4,air_temp,-0.80000,2023-12-01 14:54:18,A1
SC4,air_temp,-0.40000,2023-12-01 13:54:17,A1
SC4,air_temp,-0.20000,2023-12-01 12:54:17,A1
SC4,air_temp,-0.70000,2023-12-01 11:54:17,A1
SC4,air_temp,-1.90000,2023-12-01 10:54:17,A1
SC4,air_temp,-4.40000,2023-12-01 09:54:17,A1
SC4,air_temp,-4.80000,2023-12-01 08:54:17,A1
SC4,air_temp,-5.00000,2023-12-01 07:54:17,A1
SC4,air_temp,-4.20000,2023-12-01 06:54:18,A1
SC4,air_temp,-4.20000,2023-12-01 05:54:17,A1
SC4,air_temp,-4.20000,2023-12-01 04:54:17,A1
SC4,air_temp,-4.20000,2023-12-01 03:54:17,A1
SC4,air_temp,-4.40000,2023-12-01 02:54:18,A1
SC4,air_temp,-4.70000,2023-12-01 01:54:18,A1
SC4,air_temp,-5.10000,2023-12-01 00:54:18,A1
SC4,air_temp,-5.00000,2023-11-30 23:54:18,A1
SC4,air_temp,-4.50000,2023-11-30 22:54:19,A1
SC4,air_temp,-4.20000,2023-11-30 21:54:18,A1
SC4,air_temp,-3.70000,2023-11-30 20:54:18,A1
SC4,air_temp,-3.40000,2023-11-30 19:54:18,A1
SC4,air_temp,-3.00000,2023-11-30 18:54:19,A1
SC4,air_temp,-3.10000,2023-11-30 17:54:19,A1
SC4,air_temp,-2.80000,2023-11-30 16:54:19,A1
SC4,air_temp,-2.30000,2023-11-30 15:54:19,A1
SC4,air_temp,-1.30000,2023-11-30 14:54:19,A1
SC4,air_temp,-0.60000,2023-11-30 13:54:19,A1
SC4,air_temp,-1.80000,2023-11-30 12:54:19,A1
SC4,air_temp,-2.70000,2023-11-30 11:54:19,A1
SC4,air_temp,-3.80000,2023-11-30 10:54:19,A1
SC4,air_temp,-4.90000,2023-11-30 09:54:19,A1
SC4,air_temp,-5.80000,2023-11-30 08:54:19,A1
SC4,air_temp,-6.60000,2023-11-30 07:54:20,A1
SC4,air_temp,-7.00000,2023-11-30 06:54:19,A1
SC4,air_temp,-7.40000,2023-11-30 05:54:19,A1
SC4,air_temp,-7.60000,2023-11-30 04:54:19,A1
SC4,air_temp,-7.90000,2023-11-30 03:54:19,A1
SC4,air_temp,-8.70000,2023-11-30 02:54:19,A1
SC4,air_temp,-9.50000,2023-11-30 01:54:19,A1
SC4,air_temp,-9.20000,2023-11-30 00:54:19,A1
SC4,air_temp,-8.70000,2023-11-29 23:54:19,A1
SC4,air_temp,-8.10000,2023-11-29 22:54:19,A1
SC4,air_temp,-7.60000,2023-11-29 21:54:18,A1
SC4,air_temp,-7.00000,2023-11-29 20:54:18,A1
SC4,air_temp,-6.20000,2023-11-29 19:54:18,A1
SC4,air_temp,-5.50000,2023-11-29 18:54:19,A1
SC4,air_temp,-4.60000,2023-11-29 17:54:19,A1
SC4,air_temp,-4.00000,2023-11-29 16:54:19,A1
SC4,air_temp,-3.00000,2023-11-29 15:54:19,A1
SC4,air_temp,-1.70000,2023-11-29 14:54:20,A1
SC4,air_temp,0.40000,2023-11-29 13:54:20,A1
SC4,air_temp,-0.50000,2023-11-29 12:54:20,A1
SC4,air_temp,-2.20000,2023-11-29 11:54:20,A1
SC4,air_temp,-4.90000,2023-11-29 10:54:20,A1
SC4,air_temp,-8.90000,2023-11-29 09:54:20,A1
SC4,air_temp,-10.40000,2023-11-29 08:54:20,A1
SC4,air_temp,-10.90000,2023-11-29 07:54:20,A1
SC4,air_temp,-10.90000,2023-11-29 06:54:20,A1
SC4,air_temp,-10.70000,2023-11-29 05:54:18,A1
SC4,air_temp,-10.20000,2023-11-29 04:54:18,A1
SC4,air_temp,-9.60000,2023-11-29 03:54:18,A1
SC4,air_temp,-9.30000,2023-11-29 02:54:19,A1
SC4,air_temp,-8.80000,2023-11-29 01:54:19,A1
SC4,air_temp,-8.60000,2023-11-29 00:54:19,A1
SC4,air_temp,-7.90000,2023-11-28 23:54:19,A1
SC4,air_temp,-8.00000,2023-11-28 22:54:19,A1
SC4,air_temp,-8.00000,2023-11-28 21:54:19,A1
SC4,air_temp,-7.40000,2023-11-28 20:54:19,A1
SC4,air_temp,-7.00000,2023-11-28 19:54:19,A1
SC4,air_temp,-6.50000,2023-11-28 18:54:19,A1
SC4,air_temp,-5.80000,2023-11-28 17:54:19,A1
SC4,air_temp,-5.10000,2023-11-28 16:54:19,A1
SC4,air_temp,-4.10000,2023-11-28 15:54:19,A1
SC4,air_temp,-3.10000,2023-11-28 14:54:20,A1
SC4,air_temp,1.20000,2023-11-28 13:54:20,A1
SC4,air_temp,-1.20000,2023-11-28 12:54:20,A1
SC4,air_temp,-2.30000,2023-11-28 11:54:20,A1
SC4,air_temp,-4.60000,2023-11-28 10:54:20,A1
SC4,air_temp,-8.80000,2023-11-28 09:54:20,A1
SC4,air_temp,-10.30000,2023-11-28 08:54:20,A1
SC4,air_temp,-10.60000,2023-11-28 07:54:20,A1
SC4,air_temp,-10.50000,2023-11-28 06:54:20,A1
SC4,air_temp,-10.30000,2023-11-28 05:54:20,A1
SC4,air_temp,-10.00000,2023-11-28 04:54:20,A1
SC4,air_temp,-9.30000,2023-11-28 03:54:20,A1
SC4,air_temp,-8.70000,2023-11-28 02:54:20,A1
SC4,air_temp,-9.20000,2023-11-28 01:54:20,A1
SC4,air_temp,-8.90000,2023-11-28 00:54:20,A1
SC4,air_temp,-8.60000,2023-11-27 23:54:20,A1
SC4,air_temp,-7.90000,2023-11-27 22:54:20,A1
SC4,air_temp,-7.50000,2023-11-27 21:54:20,A1
SC4,air_temp,-7.00000,2023-11-27 20:54:21,A1
SC4,air_temp,-6.30000,2023-11-27 19:54:21,A1
SC4,air_temp,-5.70000,2023-11-27 18:54:21,A1
SC4,air_temp,-5.00000,2023-11-27 17:54:21,A1
SC4,air_temp,-4.30000,2023-11-27 16:54:21,A1
SC4,air_temp,-3.40000,2023-11-27 15:54:21,A1
SC4,air_temp,-2.40000,2023-11-27 14:54:21,A1
SC4,air_temp,2.10000,2023-11-27 13:54:20,A1
SC4,air_temp,-0.20000,2023-11-27 12:54:20,A1
SC4,air_temp,-1.70000,2023-11-27 11:54:20,A1
SC4,air_temp,-4.10000,2023-11-27 10:54:20,A1
SC4,air_temp,-8.00000,2023-11-27 09:54:20,A1
SC4,air_temp,-9.50000,2023-11-27 08:54:20,A1
SC4,air_temp,-10.00000,2023-11-27 07:54:20,A1
SC4,air_temp,-10.00000,2023-11-27 06:54:21,A1
SC4,air_temp,-9.80000,2023-11-27 05:54:21,A1
SC4,air_temp,-9.60000,2023-11-27 04:54:21,A1
SC4,air_temp,-9.30000,2023-11-27 03:54:21,A1
SC4,air_temp,-9.00000,2023-11-27 02:54:22,A1
SC4,air_temp,-8.50000,2023-11-27 01:54:20,A1
SC4,air_temp,-8.10000,2023-11-27 00:54:20,A1
SC4,air_temp,-7.80000,2023-11-26 23:54:20,A1
SC4,air_temp,-7.40000,2023-11-26 22:54:21,A1
SC4,air_temp,-6.90000,2023-11-26 21:54:21,A1
SC4,air_temp,-6.40000,2023-11-26 20:54:21,A1
SC4,air_temp,-6.10000,2023-11-26 19:54:21,A1
SC4,air_temp,-5.50000,2023-11-26 18:54:21,A1
SC4,air_temp,-4.90000,2023-11-26 17:54:21,A1
SC4,air_temp,-4.20000,2023-11-26 16:54:21,A1
SC4,air_temp,-3.30000,2023-11-26 15:54:21,A1
SC4,air_temp,-2.20000,2023-11-26 14:54:21,A1
SC4,air_temp,-0.30000,2023-11-26 13:54:22,A1
SC4,air_temp,-0.60000,2023-11-26 12:54:22,A1
SC4,air_temp,-1.90000,2023-11-26 11:54:22,A1
SC4,air_temp,-3.80000,2023-11-26 10:54:22,A1
SC4,air_temp,-7.40000,2023-11-26 09:54:22,A1
SC4,air_temp,-8.80000,2023-11-26 08:54:22,A1
SC4,air_temp,-9.20000,2023-11-26 07:54:22,A1
SC4,air_temp,-9.50000,2023-11-26 06:54:22,A1
SC4,air_temp,-9.20000,2023-11-26 05:54:22,A1
SC4,air_temp,-8.90000,2023-11-26 04:54:22,A1
SC4,air_temp,-8.60000,2023-11-26 03:54:22,A1
SC4,air_temp,-8.20000,2023-11-26 02:54:22,A1
SC4,air_temp,-8.20000,2023-11-26 01:54:22,A1
SC4,air_temp,-7.80000,2023-11-26 00:54:22,A1
SC4,air_temp,-7.50000,2023-11-25 23:54:22,A1
SC4,air_temp,-7.20000,2023-11-25 22:54:22,A1
SC4,air_temp,-6.60000,2023-11-25 21:54:21,A1
SC4,air_temp,-6.40000,2023-11-25 20:54:21,A1
SC4,air_temp,-5.80000,2023-11-25 19:54:21,A1
SC4,air_temp,-5.30000,2023-11-25 18:54:21,A1
SC4,air_temp,-4.70000,2023-11-25 17:54:21,A1
SC4,air_temp,-4.20000,2023-11-25 16:54:21,A1
SC4,air_temp,-3.30000,2023-11-25 15:54:21,A1
SC4,air_temp,-2.40000,2023-11-25 14:54:22,A1
SC4,air_temp,2.20000,2023-11-25 13:54:21,A1
SC4,air_temp,0.60000,2023-11-25 12:54:21,A1
SC4,air_temp,-1.00000,2023-11-25 11:54:21,A1
SC4,air_temp,-2.50000,2023-11-25 10:54:21,A1
SC4,air_temp,-5.00000,2023-11-25 09:54:21,A1
SC4,air_temp,-5.30000,2023-11-25 08:54:21,A1
SC4,air_temp,-6.00000,2023-11-25 07:54:21,A1
SC4,air_temp,-6.80000,2023-11-25 06:54:22,A1
SC4,air_temp,-6.20000,2023-11-25 05:54:22,A1
SC4,air_temp,-5.90000,2023-11-25 04:54:22,A1
SC4,air_temp,-5.50000,2023-11-25 03:54:22,A1
SC4,air_temp,-5.30000,2023-11-25 02:54:23,A1
SC4,air_temp,-5.50000,2023-11-25 01:54:23,A1
SC4,air_temp,-5.50000,2023-11-25 00:54:23,A1
SC4,air_temp,-5.70000,2023-11-24 23:54:23,A1
SC4,air_temp,-5.10000,2023-11-24 22:54:23,A1
SC4,air_temp,-5.20000,2023-11-24 21:54:22,A1
SC4,air_temp,-5.40000,2023-11-24 20:54:22,A1
SC4,air_temp,-4.70000,2023-11-24 19:54:22,A1
SC4,air_temp,-4.10000,2023-11-24 18:54:23,A1
SC4,air_temp,-3.70000,2023-11-24 17:54:22,A1
SC4,air_temp,-3.10000,2023-11-24 16:54:22,A1
SC4,air_temp,-1.70000,2023-11-24 15:54:22,A1
SC4,air_temp,-0.40000,2023-11-24 14:54:22,A1
SC4,air_temp,1.30000,2023-11-24 13:54:23,A1
SC4,air_temp,0.10000,2023-11-24 12:54:23,A1
SC4,air_temp,0.00000,2023-11-24 11:54:23,A1
SC4,air_temp,-1.70000,2023-11-24 10:54:23,A1
SC4,air_temp,-4.60000,2023-11-24 09:54:23,A1
SC4,air_temp,-5.60000,2023-11-24 08:54:23,A1
SC4,air_temp,-5.70000,2023-11-24 07:54:23,A1
SC4,air_temp,-5.70000,2023-11-24 06:54:22,A1
SC4,air_temp,-5.30000,2023-11-24 05:54:23,A1
SC4,air_temp,-4.40000,2023-11-24 04:54:23,A1
SC4,air_temp,-3.80000,2023-11-24 03:54:23,A1
SC4,air_temp,-3.20000,2023-11-24 02:54:23,A1
SC4,air_temp,-2.80000,2023-11-24 01:54:22,A1
SC4,air_temp,-2.60000,2023-11-24 00:54:22,A1
SC4,air_temp,-2.10000,2023-11-23 23:54:22,A1
SC4,air_temp,-1.90000,2023-11-23 22:54:23,A1
SC4,air_temp,-1.30000,2023-11-23 21:54:23,A1
SC4,air_temp,-1.20000,2023-11-23 20:54:23,A1
SC4,air_temp,-1.30000,2023-11-23 19:54:23,A1
SC4,air_temp,-1.00000,2023-11-23 18:54:23,A1
SC4,air_temp,-0.10000,2023-11-23 17:54:23,A1
SC4,air_temp,0.00000,2023-11-23 16:54:23,A1
SC4,air_temp,0.10000,2023-11-23 15:54:23,A1
SC4,air_temp,0.50000,2023-11-23 14:54:23,A1
SC4,air_temp,1.30000,2023-11-23 13:54:23,A1
SC4,air_temp,1.70000,2023-11-23 12:54:23,A1
SC4,air_temp,1.70000,2023-11-23 11:54:23,A1
SC4,air_temp,2.40000,2023-11-23 10:54:23,A1
SC4,air_temp,2.20000,2023-11-23 09:54:23,A1
SC4,air_temp,0.90000,2023-11-23 08:54:23,A1
SC4,air_temp,0.00000,2023-11-23 07:54:23,A1
